seqnames,start,end,width,strand,source,type,gene_id,gene_type,gene_name,level,tag,hgnc_id,havana_gene,artif_dupl,EntrezID,description,Synonyms,Length,logFC,AveExpr,t,P.Value,adj.P.Val,B,order
chr9,136881912,136926607,44696,+,HAVANA,gene,ENSG00000127191.18,protein_coding,TRAF2,2,ncRNA_host,HGNC:12032,OTTHUMG00000020952.4,NA,7186,TNF receptor associated factor 2,MGC:45012|TRAP|TRAP3,44696,-1.290612288966896,2.439496825189737,-3.689158788451681,4.814151668149001e-4,0.03499173800158941,-0.1952783118618333,238
chr3,88317156,88319022,1867,+,HAVANA,gene,ENSG00000242159.1,processed_pseudogene,ABCF2P1,1,pseudo_consens,HGNC:48841,OTTHUMG00000159043.1,NA,344653,ATP binding cassette subfamily F member 2 pseudogene 1,-,1867,-0.7781016952966474,-0.37130627595860205,-3.6873736556314354,4.84179760260463e-4,0.03499173800158941,-0.361057312478704,239
chr7,132784870,133082090,297221,-,HAVANA,gene,ENSG00000106554.13,protein_coding,CHCHD3,2,overlapping_locus,HGNC:21906,OTTHUMG00000155231.3,NA,54927,coiled-coil-helix-coiled-coil-helix domain containing 3,MINOS3|Mic19|PPP1R22,297221,0.255910863455032,6.5029361301107835,3.6872508003387656,4.843705802504014e-4,0.03499173800158941,-0.52078621511638,240
chr20,50586108,50691542,105435,-,HAVANA,gene,ENSG00000042062.13,protein_coding,RIPOR3,2,ncRNA_host,HGNC:16168,OTTHUMG00000032724.4,NA,140876,RIPOR family member 3,C20orf175|C20orf176|FAM65C,105435,-1.501915448266089,0.7740163059019813,-3.6834535852127517,4.903040080581463e-4,0.03527340618967693,-0.21430111009708774,241
chr14,63597039,63641871,44833,-,HAVANA,gene,ENSG00000140006.12,protein_coding,WDR89,2,NA,HGNC:20489,OTTHUMG00000140340.5,NA,112840,WD repeat domain 89,C14orf150|MSTP050,44833,-1.059913610795245,2.3263740959047383,-3.6785162850996502,4.981228020522958e-4,0.03561426733376105,-0.19216196944000252,242
chr17,7588178,7590094,1917,-,HAVANA,gene,ENSG00000129194.8,protein_coding,SOX15,2,NA,HGNC:11196,OTTHUMG00000178146.2,NA,6665,SRY-box 15,SOX20|SOX26|SOX27,1917,-2.6819189979032414,-2.6594404170895865,-3.6778348334779998,4.99211269473789e-4,0.03561426733376105,-0.6296700923772143,243
chr10,102245371,102382899,137529,+,HAVANA,gene,ENSG00000107862.7,protein_coding,GBF1,2,NA,HGNC:4181,OTTHUMG00000018955.2,NA,8729,golgi brefeldin A resistant guanine nucleotide exchange factor 1,ARF1GEF,137529,-0.6909103212067027,4.795692049284839,-3.6765906980741776,5.012043620623887e-4,0.03561426733376105,-0.4027976646271716,244
chr10,30309801,30374448,64648,-,HAVANA,gene,ENSG00000107951.15,protein_coding,MTPAP,2,overlapping_locus,HGNC:25532,OTTHUMG00000017895.3,NA,55149,mitochondrial poly(A) polymerase,PAPD1|SPAX4,64648,0.6079414436539077,6.453159749280248,3.6745660983883823,5.044640082630546e-4,0.0356995794908769,-0.5236062141505027,245
chr11,560404,564025,3622,+,HAVANA,gene,ENSG00000099849.15,protein_coding,RASSF7,2,NA,HGNC:1166,OTTHUMG00000132004.5,NA,8045,Ras association domain family member 7,C11orf13|HRAS1|HRC1,3622,-1.2615156675461918,3.0118289424837936,-3.669834114034565,5.121617481659678e-4,0.036096993454071344,-0.3057513082923755,246
chr2,27130756,27134666,3911,-,HAVANA,gene,ENSG00000138073.14,protein_coding,PREB,1,NA,HGNC:9356,OTTHUMG00000097076.4,NA,10113,prolactin regulatory element binding,SEC12,3911,-0.9897431091221334,5.58527904603104,-3.666617511716791,5.174582497092332e-4,0.036170246176266206,-0.5468046382161678,247
chr3,139353946,139389736,35791,-,HAVANA,gene,ENSG00000184432.11,protein_coding,COPB2,1,NA,HGNC:2232,OTTHUMG00000159959.5,NA,9276,coatomer protein complex subunit beta 2,beta'-COP,35791,-0.48802989041626255,6.770594116271114,-3.6655217863261247,5.192743992976191e-4,0.036170246176266206,-0.6229102845378849,248
chr12,98645290,98735433,90144,+,HAVANA,gene,ENSG00000120868.14,protein_coding,APAF1,2,NA,HGNC:576,OTTHUMG00000170214.4,NA,317,apoptotic peptidase activating factor 1,APAF-1|CED4,90144,-0.7385026395810739,4.636432813979746,-3.665410229953298,5.194596434358222e-4,0.036170246176266206,-0.3996112616011658,249
chr7,107168961,107202522,33562,+,HAVANA,gene,ENSG00000105856.14,protein_coding,HBP1,2,NA,HGNC:23200,OTTHUMG00000157642.5,NA,26959,HMG-box transcription factor 1,-,33562,0.45386323918938487,7.015336995582939,3.6619729051722296,5.251984929195652e-4,0.036423565880957694,-0.6256685287298405,250
chr12,49707725,49764934,57210,+,HAVANA,gene,ENSG00000139644.13,protein_coding,TMBIM6,2,overlapping_locus,HGNC:11723,OTTHUMG00000169652.9,NA,7009,transmembrane BAX inhibitor motif containing 6,BAXI1|BI-1|TEGT,57210,0.33341720762004634,11.78166248495914,3.6595368248545466,5.293022948797944e-4,0.03649316411497239,-1.051941805058184,251
chr9,1980290,2193624,213335,+,HAVANA,gene,ENSG00000080503.25,protein_coding,SMARCA2,2,NA,HGNC:11098,OTTHUMG00000019445.14,NA,6595,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",BAF190|BRM|NCBRS|SNF2|SNF2L2|SNF2LA|SWI2|Sth1p|hBRM|hSNF2a,213335,0.3106071715655725,6.361756643111826,3.6588813847792836,5.304116597631239e-4,0.03649316411497239,-0.5750878154202024,252
chr12,120443964,120446384,2421,-,HAVANA,gene,ENSG00000170855.4,protein_coding,TRIAP1,1,NA,HGNC:26937,OTTHUMG00000047787.4,NA,51499,TP53 regulated inhibitor of apoptosis 1,HSPC132|MDM35|P53CSV|WF-1,2421,0.3315966486922157,6.3540853195907046,3.6573491137541008,5.330137712277435e-4,0.03649626773079699,-0.5841120714014494,253
chr6,36493892,36547479,53588,-,HAVANA,gene,ENSG00000112079.9,protein_coding,STK38,2,NA,HGNC:17847,OTTHUMG00000014598.2,NA,11329,serine/threonine kinase 38,NDR|NDR1,53588,-0.3890700426879041,5.676890269315911,-3.6547105458807425,5.375231865530497e-4,0.03649626773079699,-0.5351583145939367,254
chr17,9250471,9576591,326121,-,HAVANA,gene,ENSG00000170310.15,protein_coding,STX8,1,overlapping_locus,HGNC:11443,OTTHUMG00000177844.14,NA,9482,syntaxin 8,CARB,326121,0.33016817429219536,6.248850176210307,3.654654800603713,5.376188490986125e-4,0.03649626773079699,-0.5869448123069319,255
chr3,101574180,101594465,20286,+,HAVANA,gene,ENSG00000081154.12,protein_coding,PCNP,2,NA,HGNC:30023,OTTHUMG00000159108.6,NA,57092,PEST proteolytic signal containing nuclear protein,-,20286,0.423194363115857,8.4057731528979,3.6539226841090238,5.38876718138426e-4,0.03649626773079699,-0.769460196214264,256
chr21,46300181,46323875,23695,-,HAVANA,gene,ENSG00000160298.18,protein_coding,C21orf58,1,NA,HGNC:1300,OTTHUMG00000090634.5,NA,54058,chromosome 21 open reading frame 58,-,23695,-1.9234320532330256,-1.6890975586951125,-3.648813996654504,5.477326061552836e-4,0.03695170399035139,-0.5350594075341659,257
chr16,88706483,88715396,8914,+,HAVANA,gene,ENSG00000174177.13,protein_coding,CTU2,2,NA,HGNC:28005,OTTHUMG00000173417.4,NA,348180,cytosolic thiouridylase subunit 2,C16orf84|NCS2|UPF0432,8914,-1.4492412608423653,0.4448682584075858,-3.6462450880543025,5.522381147140088e-4,0.037085689172158466,-0.28280902316589795,258
chr16,2737076,2752600,15525,-,HAVANA,gene,ENSG00000205913.7,lncRNA,SRRM2-AS1,2,NA,HGNC:44162,OTTHUMG00000177357.2,NA,100128788,SRRM2 antisense RNA 1,-,15525,-1.929325831117764,-1.7414890111896313,-3.644559226616505,5.552140788787399e-4,0.037085689172158466,-0.5322463245025286,259
chr6,21593751,21598619,4869,+,HAVANA,gene,ENSG00000124766.7,protein_coding,SOX4,2,retrogene,HGNC:11200,OTTHUMG00000016101.3,NA,6659,SRY-box 4,EVI16,4869,0.8815712912756775,9.077058245697614,3.6440389350865465,5.561356087646327e-4,0.037085689172158466,-0.8284624574001631,260
chr4,151099624,151104642,5019,+,HAVANA,gene,ENSG00000145425.10,protein_coding,RPS3A,1,ncRNA_host,HGNC:10421,OTTHUMG00000161445.4,NA,6189,ribosomal protein S3A,FTE1|MFTL|S3A,5019,0.3297586277085358,8.233779174693499,3.6399999336057856,5.633392140620902e-4,0.037338644780631994,-0.8169949002480852,261
chr11,102396332,102470384,74053,-,HAVANA,gene,ENSG00000152558.15,protein_coding,TMEM123,2,NA,HGNC:30138,OTTHUMG00000167326.4,NA,114908,transmembrane protein 123,KCT3|PORIMIN|PORMIN,74053,0.3291544088935483,8.247965811113287,3.6395005293425453,5.642360671660851e-4,0.037338644780631994,-0.8050923981937288,262
chr1,32221077,32245397,24321,+,HAVANA,gene,ENSG00000084623.12,protein_coding,EIF3I,2,NA,HGNC:3272,OTTHUMG00000007364.5,NA,8668,eukaryotic translation initiation factor 3 subunit I,EIF3S2|PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36,24321,0.19905932256111036,7.8937040418323985,3.6350985314959097,5.722005185671527e-4,0.037620392323547684,-0.8096581532546336,263
chr10,32346499,32347179,681,+,HAVANA,gene,ENSG00000233825.1,lncRNA,EPC1-AS2,2,NA,HGNC:56646,OTTHUMG00000017924.1,NA,NA,NA,NA,681,-1.7323617330746752,-2.6401976950956754,-3.6346501858945874,5.73017693116058e-4,0.037620392323547684,-0.7611737646034102,264
chr2,38481851,38482804,954,+,HAVANA,gene,ENSG00000213553.4,processed_pseudogene,RPLP0P6,2,NA,HGNC:36404,OTTHUMG00000153430.1,NA,220717,ribosomal protein lateral stalk subunit P0 pseudogene 6,RPLP0_2_209,954,0.2226911645358065,9.410473821822992,3.6304850679056053,5.806626195596352e-4,0.037620392323547684,-0.9502685147170338,265
chr4,140756410,140757927,1518,+,HAVANA,gene,ENSG00000273472.2,lncRNA,ENSG00000273472,2,NA,NA,OTTHUMG00000186399.1,NA,NA,NA,NA,1518,-1.7215223510064819,-1.4114219434138444,-3.629987378723819,5.815825906425862e-4,0.037620392323547684,-0.6292490616091246,266
chr1,42807052,42817397,10346,-,HAVANA,gene,ENSG00000177868.12,protein_coding,SVBP,2,NA,HGNC:29204,OTTHUMG00000007566.2,NA,374969,small vasohibin binding protein,CCDC23,10346,0.4561445215559661,3.916632441774507,3.6284946235486886,5.843502722717333e-4,0.037620392323547684,-0.4074958483930109,267
chr19,10553085,10566031,12947,-,HAVANA,gene,ENSG00000129347.21,protein_coding,KRI1,2,NA,HGNC:25769,OTTHUMG00000150343.9,NA,65095,KRI1 homolog,-,12947,-0.6048609918882244,5.369111865525534,-3.6275910667369935,5.860316338403799e-4,0.037620392323547684,-0.6178357438981035,268
chr3,129847048,129847957,910,-,HAVANA,gene,ENSG00000203644.3,lncRNA,ENSG00000203644,2,overlapping_locus,NA,OTTHUMG00000186578.1,NA,NA,NA,NA,910,0.8217238251526244,3.6967519771495363,3.6273225307642827,5.865322212034274e-4,0.037620392323547684,-0.362835933050043,269
chr2,39736060,39779267,43208,-,HAVANA,gene,ENSG00000138050.15,protein_coding,THUMPD2,2,NA,HGNC:14890,OTTHUMG00000102149.5,NA,80745,THUMP domain containing 2,C2orf8,43208,0.553285612255495,4.863382170017766,3.6262243652272987,5.885835974882021e-4,0.037620392323547684,-0.503005208623506,270
chr4,37590800,37686376,95577,-,HAVANA,gene,ENSG00000181826.10,protein_coding,RELL1,2,NA,HGNC:27379,OTTHUMG00000160389.6,NA,768211,RELT like 1,-,95577,0.7210190030933337,6.732655816724396,3.6257421186217065,5.894865960626273e-4,0.037620392323547684,-0.6952311628518286,271
chr19,38815422,38831841,16420,-,HAVANA,gene,ENSG00000104823.9,protein_coding,ECH1,1,overlapping_locus,HGNC:3149,OTTHUMG00000182609.3,NA,1891,enoyl-CoA hydratase 1,HPXEL,16420,0.34052876513761987,8.413032614749119,3.6253659545210692,5.901918740342006e-4,0.037620392323547684,-0.8750038332284511,272
chr22,30576625,30607083,30459,-,HAVANA,gene,ENSG00000100029.18,protein_coding,PES1,1,NA,HGNC:8848,OTTHUMG00000151077.6,NA,23481,pescadillo ribosomal biogenesis factor 1,NOP7|PES,30459,-0.7679897701695584,5.281970190149557,-3.6233328089120085,5.940178120380691e-4,0.03762330525700055,-0.6243774230914108,273
chr6,107867756,107958208,90453,-,HAVANA,gene,ENSG00000025796.14,protein_coding,SEC63,1,NA,HGNC:21082,OTTHUMG00000015316.7,NA,11231,"SEC63 homolog, protein translocation regulator",DNAJC23|ERdj2|PCLD2|PRO2507|SEC63L,90453,0.39067331876225975,7.772607773713847,3.623036403289347,5.945775545286741e-4,0.03762330525700055,-0.8060296033681666,274
chr1,26432282,26471306,39025,+,HAVANA,gene,ENSG00000117682.18,protein_coding,DHDDS,1,NA,HGNC:20603,OTTHUMG00000003554.8,NA,79947,dehydrodolichyl diphosphate synthase subunit,CIT|CPT|DS|HDS|RP59,39025,-0.4867298186457587,4.107652967957714,-3.6215732017994515,5.973480920811242e-4,0.03766116807455466,-0.47463350430703066,275
chr19,35704558,35717038,12481,+,HAVANA,gene,ENSG00000011590.14,protein_coding,ZBTB32,1,NA,HGNC:16763,OTTHUMG00000048118.7,NA,27033,zinc finger and BTB domain containing 32,FAXF|FAZF|Rog|TZFP|ZNF538,12481,-3.118615203737672,-1.6742907335971462,-3.6182659695241295,6.036556871944635e-4,0.03780085009281483,-0.7283063060908601,276
chr1,225919877,225924340,4464,-,HAVANA,gene,ENSG00000143811.20,protein_coding,PYCR2,2,overlapping_locus,HGNC:30262,OTTHUMG00000037506.6,NA,29920,pyrroline-5-carboxylate reductase 2,HLD10|P5CR2,4464,-0.6941147897225806,5.216281891263816,-3.618125983077913,6.03924067119028e-4,0.03780085009281483,-0.6438068683427218,277
chr7,100159244,100168617,9374,-,HAVANA,gene,ENSG00000197093.11,protein_coding,GAL3ST4,2,NA,HGNC:24145,OTTHUMG00000154885.6,NA,79690,galactose-3-O-sulfotransferase 4,GAL3ST-4,9374,-1.6541273974058108,-0.43379628892495786,-3.6125603653273934,6.146870409351012e-4,0.038172977504719235,-0.3916259628416503,278
chr11,65857126,65867653,10528,+,HAVANA,gene,ENSG00000172732.12,protein_coding,MUS81,1,NA,HGNC:29814,OTTHUMG00000166633.5,NA,80198,MUS81 structure-specific endonuclease subunit,SLX3,10528,-1.1693750972719554,2.531649396456631,-3.6123860602462186,6.150270533700998e-4,0.038172977504719235,-0.42123366641536375,279
chr22,41244779,41286187,41409,-,HAVANA,gene,ENSG00000100401.21,protein_coding,RANGAP1,2,ncRNA_host,HGNC:9854,OTTHUMG00000150940.12,NA,5905,Ran GTPase activating protein 1,Fug1|RANGAP|SD,41409,-1.2216500702009307,2.6191578043443915,-3.6105330569683045,6.186527610466001e-4,0.038172977504719235,-0.40825691611025405,280
chr11,77066961,77126155,59195,+,HAVANA,gene,ENSG00000149260.18,protein_coding,CAPN5,1,overlapping_locus,HGNC:1482,OTTHUMG00000165192.7,NA,726,calpain 5,ADNIV|HTRA3|VRNI|nCL-3,59195,-3.2127429235996496,-3.3664701584995558,-3.6097820785663126,6.201279690363728e-4,0.038172977504719235,-1.0287857579533153,281
chr1,235367360,235452443,85084,+,HAVANA,gene,ENSG00000284770.2,protein_coding,TBCE,2,overlapping_locus,HGNC:11582,OTTHUMG00000039987.14,NA,6905,tubulin folding cofactor E,HRD|KCS|KCS1|PEAMO|pac2,85084,-2.394761944404388,-2.6498143413765134,-3.6094010070205558,6.208778207596507e-4,0.038172977504719235,-1.0801038938209713,282
chr1,27773219,27824443,51225,+,HAVANA,gene,ENSG00000117758.14,protein_coding,STX12,2,overlapping_locus,HGNC:11430,OTTHUMG00000003730.3,NA,23673,syntaxin 12,STX13|STX14,51225,-0.42245017231218274,4.983778201809675,-3.6072137335964896,6.251985630803466e-4,0.03828002441988188,-0.5958249675745995,283
chr12,112125538,112153604,28067,+,HAVANA,gene,ENSG00000135148.12,protein_coding,TRAFD1,1,ncRNA_host,HGNC:24808,OTTHUMG00000169640.5,NA,10906,TRAF-type zinc finger domain containing 1,FLN29,28067,-0.4606257920278276,6.174201478191827,-3.6062886123205424,6.270346600096005e-4,0.03828002441988188,-0.7478173044225018,284
chr6,49463370,49493107,29738,+,HAVANA,gene,ENSG00000031691.7,protein_coding,CENPQ,2,NA,HGNC:21347,OTTHUMG00000014815.3,NA,55166,centromere protein Q,C6orf139|CENP-Q,29738,-1.0486055007617585,1.9616151160430717,-3.599153147099032,6.413701796604813e-4,0.03884080433254993,-0.41644718458157737,285
chr17,44034328,44067619,33292,-,HAVANA,gene,ENSG00000161654.10,protein_coding,LSM12,1,NA,HGNC:26407,OTTHUMG00000181804.2,NA,124801,LSM12 homolog,PNAS-135,33292,0.4793372048846045,5.669871515064207,3.5977402509981746,6.442455642589555e-4,0.03884080433254993,-0.6778924367417662,286
chr7,66987680,66995693,8014,-,HAVANA,gene,ENSG00000126524.12,protein_coding,SBDS,2,NA,HGNC:19440,OTTHUMG00000023165.4,NA,51119,"SBDS, ribosome maturation factor",CGI-97|SDS|SWDS,8014,0.4692306864265321,7.249232012924274,3.5977385518289076,6.442490296215842e-4,0.03884080433254993,-0.82577655136493,287
chr7,5970925,6009130,38206,-,HAVANA,gene,ENSG00000122512.17,protein_coding,PMS2,2,ncRNA_host,HGNC:9122,OTTHUMG00000023135.10,NA,5395,"PMS1 homolog 2, mismatch repair system component",HNPCC4|MLH4|PMS2CL|PMSL2,38206,-0.545642448021983,3.6185602788828186,-3.5961978443347795,6.473985384520254e-4,0.03884080433254993,-0.5022304818191099,288
chr2,37250502,37324833,74332,-,HAVANA,gene,ENSG00000115825.11,protein_coding,PRKD3,2,NA,HGNC:9408,OTTHUMG00000100961.7,NA,23683,protein kinase D3,EPK2|PKC-NU|PKD3|PRKCN|nPKC-NU,74332,0.4865847028108097,4.873997274002352,3.5961866806679432,6.474214126258467e-4,0.03884080433254993,-0.5857173296806089,289
chr3,112463966,112499472,35507,-,HAVANA,gene,ENSG00000186265.10,protein_coding,BTLA,2,NA,HGNC:21087,OTTHUMG00000159255.3,NA,151888,B and T lymphocyte associated,BTLA1|CD272,35507,-0.5705809918434204,5.368282216924715,-3.5934031930070782,6.53148830050482e-4,0.03893617023320676,-0.6970142645914787,290
chr12,53441678,53446645,4968,+,HAVANA,gene,ENSG00000205352.11,protein_coding,PRR13,2,overlapping_locus,HGNC:24528,OTTHUMG00000170049.4,NA,54458,proline rich 13,TXR1,4968,0.3316191273758591,8.450913816025881,3.5925066171860642,6.550039170771662e-4,0.03893617023320676,-0.9748098950988409,291
chr10,84139482,84154841,15360,+,HAVANA,gene,ENSG00000165678.22,protein_coding,GHITM,2,NA,HGNC:17281,OTTHUMG00000018637.3,NA,27069,growth hormone inducible transmembrane protein,DERP2|HSPC282|MICS1|My021|PTD010|TMBIM5,15360,0.31941261723181924,9.412609262235618,3.592147596409763,6.557481663453901e-4,0.03893617023320676,-1.0503872220478572,292
GL000219.1,54224,83311,29088,-,ENSEMBL,gene,ENSG00000273748.1,protein_coding,ENSG00000273748,3,NA,NA,NA,NA,NA,NA,NA,29088,0.9107782439445171,2.521667591367003,3.5905535101930224,6.59062444529348e-4,0.03899940158105746,-0.43398124487923617,293
chr1,114716913,114758676,41764,-,HAVANA,gene,ENSG00000009307.17,protein_coding,CSDE1,1,NA,HGNC:29905,OTTHUMG00000012060.6,NA,7812,cold shock domain containing E1,D1S155E|UNR,41764,0.22945651215144203,9.8991717092436,3.5879909138265247,6.644238295799447e-4,0.039132029024986435,-1.1069482232552872,294
chr1,197084121,197146694,62574,-,HAVANA,gene,ENSG00000066279.19,protein_coding,ASPM,2,overlapping_locus,HGNC:19048,OTTHUMG00000036277.2,NA,259266,abnormal spindle microtubule assembly,ASP|Calmbp1|MCPH5,62574,-1.7327568243160596,1.8583329551507355,-3.5873278730101648,6.658177738130695e-4,0.039132029024986435,-0.4433525569028829,295
chr9,113444731,113597743,153013,+,HAVANA,gene,ENSG00000138835.24,protein_coding,RGS3,1,NA,HGNC:9999,OTTHUMG00000021048.9,NA,5998,regulator of G protein signaling 3,C2PA|RGP3,153013,-2.135683475560326,-0.14230735042251508,-3.58487515259584,6.709985030129951e-4,0.03918076221487767,-0.6573943528960831,296
chr6,99424911,99432326,7416,+,HAVANA,gene,ENSG00000228506.4,lncRNA,PNISR-AS1,1,NA,HGNC:40958,OTTHUMG00000015263.2,NA,NA,NA,NA,7416,-1.4648456675286716,0.38546572254525724,-3.584795876293246,6.711665923300652e-4,0.03918076221487767,-0.535707527507916,297
chr8,30063003,30083208,20206,-,HAVANA,gene,ENSG00000133872.14,protein_coding,SARAF,1,NA,HGNC:28789,OTTHUMG00000133397.7,NA,51669,store-operated calcium entry associated regulatory factor,FOAP-7|HSPC035|TMEM66|XTP3,20206,0.21907589163372165,9.190546086386945,3.5836604996120003,6.735783329841741e-4,0.039187335182876,-1.0660530482963244,298
chr11,113733187,113773735,40549,-,HAVANA,gene,ENSG00000086827.9,protein_coding,ZW10,2,overlapping_locus,HGNC:13194,OTTHUMG00000168190.2,NA,9183,zw10 kinetochore protein,HZW10|KNTC1AP,40549,-0.47169421022358105,4.46962701492801,-3.5826182190501976,6.757995858622635e-4,0.039187335182876,-0.6228396416821012,299
chr10,89327307,89377473,50167,+,HAVANA,gene,ENSG00000119917.15,protein_coding,IFIT3,2,NA,HGNC:5411,OTTHUMG00000018708.2,NA,3437,interferon induced protein with tetratricopeptide repeats 3,CIG-49|GARG-49|IFI60|IFIT4|IRG2|ISG60|P60|RIG-G|cig41,50167,-1.5360596666518989,1.9399339026349784,-3.5812910718828612,6.786380295846047e-4,0.03922075385645959,-0.4633398475635948,300
chr2,175072250,175168382,96133,-,HAVANA,gene,ENSG00000115966.18,protein_coding,ATF2,1,ncRNA_host,HGNC:784,OTTHUMG00000132424.8,NA,1386,activating transcription factor 2,CRE-BP1|CREB-2|CREB2|HB16|TREB7,96133,-0.5740155319060394,5.42257716149215,-3.5801854055837374,6.810114462326126e-4,0.03922716430159813,-0.7220497473898693,301
chr2,74483073,74494559,11487,+,HAVANA,gene,ENSG00000115282.21,protein_coding,TTC31,2,NA,HGNC:25759,OTTHUMG00000152887.2,NA,64427,tetratricopeptide repeat domain 31,-,11487,-1.0945706310457486,3.0311376160308785,-3.577986564482732,6.857549780207576e-4,0.03936960201630429,-0.5578759756678799,302
chr19,43727983,43754962,26980,-,HAVANA,gene,ENSG00000105771.14,protein_coding,SMG9,2,NA,HGNC:25763,OTTHUMG00000150337.5,NA,56006,"SMG9, nonsense mediated mRNA decay factor",C19orf61|F17127_1|HBMS,26980,-0.914271779964607,3.687734702408467,-3.5765844474904607,6.887961578020999e-4,0.03941368905601587,-0.5842011628794461,303
chr14,49598761,49614672,15912,+,HAVANA,gene,ENSG00000165501.17,protein_coding,LRR1,1,overlapping_locus,HGNC:19742,OTTHUMG00000140273.4,NA,122769,leucine rich repeat protein 1,4-1BBLRR|LRR-1|PPIL5,15912,0.43566229885133456,4.428449254277471,3.5724733513898714,6.97787296345819e-4,0.03979682942119674,-0.615362037526058,304
chr13,33336216,33336716,501,-,HAVANA,gene,ENSG00000277386.1,lncRNA,ENSG00000277386,2,overlapping_locus,NA,OTTHUMG00000187330.1,NA,NA,NA,NA,501,-2.6071570879430777,-3.4708201778242405,-3.5708275955487636,7.014178615336162e-4,0.03987273076481914,-1.0809485203474924,305
chr19,39825350,39834201,8852,-,HAVANA,gene,ENSG00000105204.14,protein_coding,DYRK1B,2,overlapping_locus,HGNC:3092,OTTHUMG00000182584.6,NA,9149,dual specificity tyrosine phosphorylation regulated kinase 1B,AOMS3|MIRK,8852,-1.335540462467271,1.22752972841164,-3.569385724883175,7.046134262694117e-4,0.0399234888387551,-0.5031830999120723,306
chr14,25267064,25267336,273,-,HAVANA,gene,ENSG00000257179.1,processed_pseudogene,HMGN2P6,1,pseudo_consens,HGNC:33574,OTTHUMG00000170312.1,NA,643872,high mobility group nucleosomal binding domain 2 pseudogene 6,HMGN2L6,273,0.4878290996048178,3.897609659331365,3.5683415879722338,7.069361557185494e-4,0.03992462237084107,-0.5782865282133134,307
chr12,98485544,98503859,18316,-,HAVANA,gene,ENSG00000245017.4,lncRNA,LINC02453,2,NA,HGNC:53392,OTTHUMG00000170208.2,NA,643770,long intergenic non-protein coding RNA 2453,-,18316,2.413092364374581,-1.724373686777713,3.5622898597395567,7.205427061402365e-4,0.040458908751735266,-0.8473200875443512,308
chr22,46250385,46252188,1804,+,HAVANA,gene,ENSG00000289858.1,lncRNA,ENSG00000289858,2,NA,NA,NA,NA,NA,NA,NA,1804,-1.9676415704440875,-2.0839950166104884,-3.5620602984660366,7.210637215530163e-4,0.040458908751735266,-0.7551033211149747,309
chr10,124397303,124418976,21674,-,HAVANA,gene,ENSG00000065154.12,protein_coding,OAT,2,NA,HGNC:8091,OTTHUMG00000019213.2,NA,4942,ornithine aminotransferase,GACR|HOGA|OATASE|OKT,21674,0.4766891687995818,4.947500416311343,3.5546509375211888,7.380739659800442e-4,0.04120377253373664,-0.733751364945042,310
chr11,64183353,64184738,1386,-,HAVANA,gene,ENSG00000288852.1,lncRNA,ENSG00000288852,2,NA,NA,NA,NA,NA,NA,NA,1386,-2.506041579755367,-3.733246303774551,-3.5538228260916918,7.399986759403466e-4,0.04120377253373664,-1.1117600708303526,311
chr8,30351873,30353518,1646,+,HAVANA,gene,ENSG00000127589.4,transcribed_processed_pseudogene,TUBBP1,1,pseudo_consens,HGNC:12414,OTTHUMG00000163834.1,NA,92755,tubulin beta pseudogene 1,-,1646,-0.6746340703225879,4.060544003553454,-3.5531919040824342,7.41468279532001e-4,0.04120377253373664,-0.7103659161461042,312
chr19,10086122,10093252,7131,+,HAVANA,gene,ENSG00000130813.18,protein_coding,SHFL,2,NA,HGNC:25649,OTTHUMG00000180393.3,NA,NA,NA,NA,7131,-1.1628861959741588,1.7445233281429766,-3.5482012860188954,7.531911555004724e-4,0.041523282415927835,-0.5525443024939003,313
chr12,55973913,55996683,22771,+,HAVANA,gene,ENSG00000111540.16,protein_coding,RAB5B,1,NA,HGNC:9784,OTTHUMG00000169682.4,NA,5869,"RAB5B, member RAS oncogene family",-,22771,-0.6127051881332264,6.1160827325076985,-3.54791985475445,7.538574577068678e-4,0.041523282415927835,-0.9287638863644059,314
chr9,13986175,13987909,1735,+,HAVANA,gene,ENSG00000229268.1,processed_pseudogene,PES1P2,1,pseudo_consens,HGNC:44059,OTTHUMG00000019565.1,NA,347193,pescadillo ribosomal biogenesis factor 1 pseudogene 2,-,1735,-0.8892082827839165,-2.0885454960769962,-3.547689733767747,7.544026970248741e-4,0.041523282415927835,-0.9422351978823587,315
chr3,72371825,72446621,74797,-,HAVANA,gene,ENSG00000163602.12,protein_coding,RYBP,2,reference_genome_error,HGNC:10480,OTTHUMG00000159190.4,NA,23429,RING1 and YY1 binding protein,AAP1|APAP-1|DEDAF|YEAF1,74797,-0.5160681304118362,4.0163286964152,-3.5450617451604383,7.606560116047529e-4,0.04172292728528952,-0.6484945674641489,316
chr16,32051825,32052280,456,+,HAVANA,gene,ENSG00000223931.2,unprocessed_pseudogene,ENSG00000223931,2,NA,NA,OTTHUMG00000187301.1,NA,NA,NA,NA,456,-1.8555008327143767,-2.1198856887053883,-3.544147596328273,7.628427701832263e-4,0.04172292728528952,-0.9882956528171389,317
